station,agency,station_type,vertical_datum,park,lat_nad83,long_nad83,ground_surface_elevation_ft,basin,NGVD29_NAVD88_conversion,comments
TROUT,USGS,marine,NAVD88,,25.21472,-80.53361,,Eastern_Florida_Bay,-1.539,
TRU,USGS,marine,NAVD88,,25.21139,-80.64806,,Western_Florida_Bay,-1.542,
TR_Audubon,Audubon,marine,LOCAL,,25.221817,-80.650133,,Western_Florida_Bay,,"co-located w/fish, SAV monitoring"
TR_nexrad,SFWMD_synthetic,synthetic,,,25.21857,-80.65966,,Everglades_NP,,SFWMD_2km_x_2km_NEXRAD_PIXELID_10026004
TS,NPS_ENP,discharge,,Everglades National,25.40022,-80.60666,,Taylor_Slough,-1.581,
TS2,bogus,road,NGVD29,,25.39995,-80.60694,3.51,Taylor_Slough,-1.581,
TSB,NPS_ENP,marsh,NGVD29,Everglades National,25.40292,-80.60732,3.51,Taylor_Slough,-1.578,Lat/Long update Beth GPS 2010-05-06
TSB_nexrad,SFWMD_synthetic,synthetic,,,25.3982,-80.60229,,Everglades_NP,,SFWMD_2km_x_2km_NEXRAD_PIXELID_10030747
TSH,NPS_ENP,marsh,NGVD29,Everglades National,25.31073,-80.631,1.41,Taylor_Slough,-1.562,Lat/Long update via Kahn GPS. Benchmark : JBA 175
TSW,USGS,marine,NAVD88,,25.24917,-80.66611,,Eastern_Florida_Bay,-1.549,
TTW_39,USGS,discharge,,,25.98983,-81.58688,,,,Picayune Strand Flow Monitoring (CESI Project)
TTW_45,USGS,discharge,,,25.97853,-81.5591,,,,Picayune Strand Flow Monitoring (CESI Project)
TTW_51,USGS,discharge,,,25.96502,-81.52778,,,,Picayune Strand Flow Monitoring (CESI Project)
TTW_55,USGS,discharge,,,25.96043,-81.50024,,,,Picayune Strand Flow Monitoring (CESI Project)
TTW_60,USGS,discharge,,,25.94899,-81.48065,,,,Picayune Strand Flow Monitoring (CESI Project)
TTW_66,USGS,discharge,,,25.93347,-81.44796,,,,Picayune Strand Flow Monitoring (CESI Project)
TTW_75,USGS,discharge,,,25.91372,-81.37176,,,,Picayune Strand Flow Monitoring (CESI Project)
TUR,USGS,marine,LOCAL,,25.82861,-81.34167,,Gulf_Coast,-1.368,
UHC,usgs_brd_gordon,usgs_brd,LOCAL,,25.268006,-80.457644,-0.2,C111,-1.545,
UHC_nexrad,SFWMD_synthetic,synthetic,,,25.27246,-80.44932,,Everglades_NP,,SFWMD_2km_x_2km_NEXRAD_PIXELID_10027437
UJB,usgs_brd_gordon,usgs_brd,LOCAL,,25.264679,-80.532059,0.1,C111,-1.552,
UJB_nexrad,SFWMD_synthetic,synthetic,,,25.27245,-80.52581,,Everglades_NP,,SFWMD_2km_x_2km_NEXRAD_PIXELID_10027433
USSO,SFWMD,,NGVD29,,26.330731,-80.882352,,,-1.43,
VAUGHN,SFWMD,,,,26.62989,-80.83139,,,-1.434,
VENUS,NOAA,weather,,,27.13333,-81.33333,,,,89184
VIIS_HA,NPS_SFCN,marine,,Virgin Islands,18.35135,-64.67933,,,,
VIIS_MB,NPS_SFCN,marine,,Virgin Islands,18.3542,-64.68444,,,,
VIIS_NF,NPS_SFCN,marine,,Virgin Islands,18.34919,-64.66807,,,,
VIIS_TK,NPS_SFCN,marine,,Virgin Islands,18.30965,-64.72326,,,,
VIIS_WS,NPS_SFCN,marine,,Virgin Islands,18.3656,-64.76181,,,,
VIIS_YZ,NPS_SFCN,marine,,Virgin Islands,18.31394,-64.72581,,,,
VIRGINIA_KEY,NDBC,weather,,,25.732,-80.162,,,,"UM RSMAS, owner NOAA_NOS"
W11,USGS,Marsh,NAVD88,,25.94278,-80.75,7,WCA3A,-1.486,
W14,USGS,Marsh,NAVD88,,25.93722,-80.66833,7.22,WCA3A,-1.499,
W15,USGS,Marsh,NAVD88,,26.01417,-80.67778,7.72,WCA3A,-1.483,
W18,USGS,Marsh,NAVD88,,26.00194,-80.77889,7.71,WCA3A,-1.473,
W2,USGS,Marsh,NAVD88,,25.79972,-80.80889,6.6,WCA3A,-1.496,
W5,USGS,Marsh,NAVD88,,25.78917,-80.69528,6.18,WCA3A,-1.522,
WB,NPS_ENP,marine,NAVD88,Everglades National,25.07209,-80.73511,-2.56,Western_Florida_Bay,-1.506,
WBOLLES,SFWMD,,,,26.60979083,-80.74089055,,S-2_6_7,-1.43,
WB_nexrad,SFWMD_synthetic,synthetic,,,25.07485,-80.73614,,Everglades_NP,,SFWMD_2km_x_2km_NEXRAD_PIXELID_10022208
WCA1ME,SFWMD,,,,26.50906,-80.31027,,Loxahatchee,-1.473,
WCA2AC4,SFWMD,,,,26.3938,-80.46778,,WCA2A,-1.44,
WCA2AE1,SFWMD,,,,26.35018,-80.35305,,WCA2A,-1.493,
WCA2AE4,SFWMD,,,,26.30796,-80.35666,,WCA2A,-1.503,
WCA2AF1,SFWMD,,,,26.35824,-80.36999,,WCA2A,-1.483,
WCA2AF4,SFWMD,,,,26.31546,-80.38499,,WCA2A,-1.489,
WCA2ART,SFWMD,,,,26.32824,-80.50999,,WCA2A,-1.46,
WCA2AU1,SFWMD,,,,26.23963,-80.35611,,WCA2A,-1.516,
WCA2AU3,SFWMD,,,,26.2863,-80.41111,,WCA2A,-1.486,
WCORALSP,SFWMD,,,,26.28213,-80.41639,,,-1.486,
WE,NPS_ENP,marine,NGVD29,Everglades National,25.23166,-80.93823,-3.14,Gulf_Coast,-1.467,
WestLake,NPS_SFWMD,,,,25.20805,-80.80219,,,-1.509,"GOES ID was FA66A000, DR 20100224"
WE_nexrad,SFWMD_synthetic,synthetic,,,25.23652,-80.94646,,Everglades_NP,,SFWMD_2km_x_2km_NEXRAD_PIXELID_10026463
WFEED,SFWMD,Discharge,NGVD29,,26.30204167,-81.07383333,,,,FIXED CREST WEIR IN WEST FEEDER CANAL UPSTREAM OF
WHEELER,SFWMD,,,,25.73382,-80.30111,,,-1.565,
WLO,USGS,discharge,NAVD88,,25.200722,-80.801611,,,-1.486,USGS monitoring under Interagency Agreement
WP,NPS_ENP,marine,NAVD88,Everglades National,25.709667,-81.249068,,Gulf_Coast,-1.401,
WPALMBCH,SFWMD,,,,26.71544,-80.04972,,,-1.522,
WPALMBCHAP,SFWMD,,,,26.67656,-80.10972,,,-1.512,
WPALMBCHFS,SFWMD,,,,26.67405,-80.0975,,,-1.516,
WPALMBCHFS2,SFWMD,,,,26.68794,-80.18472,,,-1.47,
WPBC,SFWMD,,,,26.76323,-80.49861,,,-1.391,
WP_nexrad,SFWMD_synthetic,synthetic,,,25.70359,-81.25238,,Everglades_NP,,SFWMD_2km_x_2km_NEXRAD_PIXELID_10038771
WRB-1,NPS_ENP_FBISC,study,UNKNOWN,Everglades National,25.07159,-80.7645,,WHIPRAY,,Florida Bay WQ station
WRB-2,NPS_ENP_FBISC,study,UNKNOWN,Everglades National,25.04943,-80.76859,,WHIPRAY,,Florida Bay WQ station
WRB-3,NPS_ENP_FBISC,study,UNKNOWN,Everglades National,25.08727,-80.76052,,WHIPRAY,,Florida Bay WQ station
WSE_Reg_Zone_A,SFWMD,,NGVD29,,26.959,-80.886,,,-1.214,Lake Okeechobee Regulation Schedule (2000 - 2007)
WSE_Reg_Zone_B,SFWMD,,NGVD29,,26.959,-80.886,,,-1.214,Lake Okeechobee Regulation Schedule (2000 - 2007)
WSE_Reg_Zone_C,SFWMD,,NGVD29,,26.959,-80.886,,,-1.214,Lake Okeechobee Regulation Schedule (2000 - 2007)
WSE_Reg_Zone_D,SFWMD,,NGVD29,,26.959,-80.886,,,-1.214,Lake Okeechobee Regulation Schedule (2000 - 2007)
WUNDERLICH,SFWMD,,,,26.07575,-80.17472,,,-1.598,
WW,NPS_ENP,marine,NAVD88,Everglades National,25.58749,-81.04364,-2.31,Gulf_Coast,-1.444,
WW_nexrad,SFWMD_synthetic,synthetic,,,25.57785,-81.04206,,Everglades_NP,,SFWMD_2km_x_2km_NEXRAD_PIXELID_10035464
Zeta,bogus,marsh,,,25.13995,-80.914728,,Western_Florida_Bay,-1.467,
ZZZ_BK,bogus,,,,25.12111,-80.83356,,,,Hydro edited data from Bio BK data
ZZZ_GB,bogus,,,,25.16723,-80.8013,,,,Hydro edited Bio GB data
ZZZ_PK,bogus,,,,24.91806,-80.7468,,,,Hydro edited Bio PK data
ZZZ_TB,bogus,,,,25.15734,-80.72479,,,,Hydro edited Bio TB data
ZZZ_WB,bogus,,,,25.07209,-80.73511,,,,Hydro edited bio WB data
